1	2	1
1	3	1
1	4	5
1	5	2
1	7	5
1	8	1
1	9	2
1	10	2
1	11	5
1	12	5
1	13	3
1	16	5
1	19	7
1	20	5
1	21	5
1	22	5
1	23	5
1	26	5
2	3	1
2	4	2
2	5	1
2	8	10
2	9	1
2	10	1
2	13	1
2	17	3
2	18	3
2	21	1
2	22	1
2	23	1
2	25	1
2	27	6
3	4	2
3	5	1
3	6	3
3	8	2
3	9	1
3	10	1
3	13	3
3	14	1
3	17	1
3	18	1
3	19	1
3	20	1
3	25	3
3	26	3
3	27	2
4	6	1
4	7	5
4	8	3
4	10	1
4	11	5
4	12	5
4	14	1
4	15	1
4	16	5
4	17	1
4	19	5
4	20	6
4	21	6
4	22	6
4	23	5
4	24	1
4	25	2
4	26	7
4	27	2
5	6	3
5	8	3
5	9	5
5	10	5
5	12	2
5	13	4
5	14	2
5	15	2
5	18	1
5	19	2
5	20	3
5	21	2
5	22	1
5	23	2
5	24	4
5	25	4
5	26	1
5	27	2
6	7	1
6	8	3
6	9	1
6	10	2
6	13	2
6	14	1
6	15	1
6	17	3
6	19	1
6	20	2
6	21	1
6	22	1
6	24	2
6	26	2
6	27	1
7	8	2
7	11	5
7	12	5
7	16	7
7	19	5
7	20	5
7	21	5
7	22	5
7	23	5
7	25	2
7	26	5
7	27	2
8	9	3
8	10	1
8	13	1
8	14	3
8	15	1
8	16	2
8	17	5
8	18	4
8	20	1
8	21	1
8	22	1
8	23	1
8	24	3
8	25	3
8	27	9
9	10	2
9	11	2
9	12	2
9	13	4
9	14	6
9	15	3
9	17	6
9	18	4
9	19	4
9	22	1
9	24	4
9	25	5
9	26	1
9	27	3
10	12	2
10	13	2
10	14	1
10	15	3
10	17	1
10	19	2
10	20	4
10	21	6
10	22	2
10	23	3
10	24	1
10	26	1
10	27	1
11	12	7
11	14	2
11	16	5
11	19	5
11	20	5
11	21	5
11	22	5
11	23	5
11	26	5
11	27	2
12	14	2
12	15	2
12	16	5
12	19	5
12	20	7
12	21	7
12	22	5
12	23	7
12	26	5
12	27	2
13	14	2
13	19	2
13	24	2
13	25	2
13	26	1
13	27	1
14	15	1
14	17	1
14	20	1
14	21	1
14	22	1
14	24	3
14	25	2
14	27	2
15	17	3
15	20	3
15	21	3
15	22	1
15	23	2
15	24	1
16	19	5
16	20	5
16	21	5
16	22	5
16	23	5
16	25	2
16	26	5
16	27	2
17	18	3
17	19	3
17	20	1
17	21	1
17	22	1
17	23	1
17	24	3
17	25	2
17	26	1
17	27	1
18	19	1
18	22	1
18	25	3
18	27	1
19	20	5
19	21	5
19	22	5
19	23	5
19	25	2
19	26	6
20	21	8
20	22	6
20	23	7
20	24	1
20	26	6
20	27	1
21	22	7
21	23	7
21	24	1
21	26	5
22	23	5
22	24	1
22	25	1
22	26	5
23	26	5
24	25	2
24	27	1
25	26	2
25	27	3
26	27	1
