1	2	2
1	3	3
1	6	3
1	7	3
1	8	2
1	11	4
1	12	2
1	13	2
1	14	6
1	19	4
1	20	3
1	21	3
1	22	2
1	23	1
1	25	1
1	26	2
1	29	1
1	31	4
1	32	3
1	33	2
1	34	5
1	35	2
1	36	2
1	37	2
1	39	3
1	40	1
1	42	1
1	43	4
1	44	2
1	45	2
1	49	4
1	50	1
1	51	5
1	55	3
1	57	3
1	58	1
1	59	1
1	62	2
1	63	1
1	65	1
1	66	3
1	67	1
1	70	5
1	71	1
1	72	4
1	73	4
1	74	2
1	75	3
1	77	4
1	78	3
1	79	4
1	80	4
1	84	2
1	85	3
1	87	3
1	89	1
1	91	2
1	93	1
1	94	2
1	95	1
1	96	4
1	97	4
1	98	2
1	100	2
1	101	3
1	103	2
1	104	2
1	105	2
1	106	1
1	107	2
1	108	1
1	109	3
2	5	5
2	6	2
2	7	3
2	9	2
2	10	2
2	13	4
2	14	7
2	18	3
2	19	3
2	20	1
2	21	1
2	23	1
2	25	2
2	27	1
2	28	3
2	29	1
2	30	1
2	32	1
2	33	2
2	34	4
2	35	2
2	36	1
2	37	1
2	38	1
2	41	1
2	45	2
2	46	2
2	49	5
2	51	3
2	52	3
2	53	2
2	55	1
2	56	1
2	57	2
2	58	2
2	59	4
2	60	1
2	61	1
2	62	5
2	66	1
2	68	2
2	69	2
2	70	3
2	72	8
2	74	3
2	75	4
2	76	2
2	77	6
2	79	3
2	81	2
2	83	4
2	84	4
2	85	3
2	86	3
2	87	6
2	88	1
2	91	4
2	92	1
2	93	1
2	94	2
2	95	2
2	96	2
2	97	1
2	98	2
2	100	2
2	101	2
2	103	2
2	105	2
2	107	1
2	109	1
2	110	1
3	5	5
3	8	5
3	9	1
3	11	3
3	16	5
3	21	5
3	22	5
3	25	1
3	28	5
3	29	5
3	34	3
3	37	5
3	38	5
3	39	6
3	41	5
3	45	1
3	52	5
3	53	1
3	54	2
3	55	1
3	56	2
3	58	5
3	60	5
3	61	4
3	62	6
3	63	5
3	64	5
3	67	5
3	68	5
3	69	5
3	71	8
3	74	6
3	78	3
3	79	3
3	81	5
3	82	6
3	83	7
3	85	5
3	86	1
3	87	5
3	88	7
3	89	6
3	90	6
3	93	5
3	95	6
3	98	5
3	99	5
3	102	5
3	103	5
3	105	1
3	108	5
4	5	1
4	9	4
4	10	2
4	11	2
4	13	1
4	14	1
4	19	1
4	20	2
4	21	5
4	23	1
4	24	1
4	26	3
4	27	2
4	28	3
4	29	1
4	31	2
4	33	1
4	35	2
4	36	1
4	37	2
4	40	3
4	41	2
4	44	2
4	45	1
4	46	1
4	47	1
4	48	2
4	49	8
4	50	3
4	51	1
4	53	1
4	54	1
4	55	4
4	56	5
4	57	2
4	60	4
4	62	3
4	65	2
4	66	1
4	67	5
4	68	2
4	69	3
4	70	3
4	72	3
4	74	2
4	75	2
4	76	1
4	78	2
4	79	1
4	80	3
4	84	1
4	85	1
4	87	1
4	88	2
4	89	1
4	91	1
4	92	1
4	94	1
4	96	2
4	98	7
4	99	1
4	100	2
4	102	2
4	103	4
4	104	1
4	105	4
4	106	1
4	107	1
4	108	1
4	109	1
4	110	1
5	7	3
5	8	7
5	9	4
5	10	2
5	11	2
5	13	5
5	14	9
5	15	2
5	16	7
5	18	5
5	19	3
5	21	6
5	22	5
5	24	2
5	25	4
5	26	1
5	27	8
5	28	8
5	29	8
5	30	3
5	32	4
5	33	7
5	34	2
5	35	3
5	37	5
5	38	6
5	39	10
5	40	2
5	41	8
5	44	6
5	45	4
5	46	3
5	47	1
5	49	6
5	50	1
5	51	6
5	52	6
5	53	7
5	55	9
5	56	4
5	58	5
5	59	7
5	60	7
5	61	1
5	62	16
5	63	7
5	64	9
5	66	2
5	67	6
5	68	7
5	69	6
5	70	6
5	71	5
5	72	6
5	74	10
5	76	2
5	77	2
5	81	7
5	82	5
5	83	8
5	84	4
5	85	5
5	86	6
5	87	9
5	88	8
5	89	13
5	90	5
5	91	6
5	92	4
5	93	5
5	94	4
5	95	8
5	96	6
5	97	1
5	98	10
5	99	5
5	100	4
5	101	2
5	102	5
5	103	7
5	104	3
5	105	10
5	106	4
5	107	4
5	108	6
5	109	3
5	110	3
5	111	2
6	7	3
6	9	1
6	10	1
6	12	2
6	14	5
6	18	1
6	19	3
6	20	3
6	21	1
6	22	3
6	23	1
6	26	2
6	28	1
6	30	3
6	31	5
6	33	3
6	34	2
6	35	3
6	36	3
6	37	5
6	38	3
6	39	2
6	40	1
6	41	3
6	43	2
6	44	3
6	45	1
6	46	3
6	48	1
6	49	8
6	50	1
6	51	2
6	52	2
6	53	3
6	55	1
6	56	1
6	57	3
6	58	3
6	62	4
6	63	2
6	65	1
6	66	2
6	67	2
6	69	1
6	70	5
6	72	5
6	73	3
6	74	1
6	75	2
6	76	1
6	77	2
6	78	1
6	79	1
6	80	2
6	82	3
6	83	2
6	84	1
6	85	2
6	88	1
6	91	2
6	94	2
6	95	2
6	96	5
6	98	2
6	99	2
6	100	3
6	101	1
6	103	3
6	104	4
6	107	2
6	108	2
6	111	1
7	9	1
7	10	2
7	11	1
7	12	3
7	14	6
7	16	2
7	17	2
7	18	1
7	19	3
7	20	2
7	21	1
7	22	4
7	23	5
7	25	2
7	27	1
7	30	2
7	31	7
7	32	3
7	33	4
7	34	5
7	35	3
7	36	3
7	37	4
7	39	4
7	42	3
7	43	4
7	44	5
7	45	2
7	46	1
7	49	7
7	50	1
7	51	2
7	52	1
7	53	5
7	54	1
7	55	3
7	57	9
7	58	2
7	59	3
7	61	1
7	63	2
7	64	2
7	66	3
7	67	1
7	69	2
7	70	3
7	71	1
7	72	7
7	73	3
7	74	5
7	75	5
7	76	4
7	78	3
7	79	4
7	80	2
7	82	1
7	83	3
7	84	3
7	85	4
7	86	6
7	89	4
7	91	5
7	94	1
7	96	9
7	97	1
7	98	4
7	99	1
7	100	9
7	102	1
7	103	1
7	104	2
7	105	5
7	106	3
7	107	5
7	108	1
7	110	3
8	9	4
8	10	2
8	11	2
8	13	5
8	14	8
8	16	7
8	18	5
8	19	2
8	20	3
8	21	9
8	22	8
8	23	2
8	25	4
8	27	5
8	28	10
8	29	7
